HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.sentence,Answer.WritingTexts,Approve,Reject
35JDMRECC42GIKB6633DWC8CLE5EGR,3D4BPCICWLV2H7ZTCOLFOJ7QDLA8V0,Correction of English learners errors,You are given a sentence written by a person who learns english and you should correct it,"writing, correction, grammatical, errors, learner language, fix, correct, check",$0.10,Wed Nov 30 04:45:23 PST 2016,51,BatchId:2612793;,3600,604800,Thu Dec 08 21:07:45 PST 2016,,,3WS1NTTKEZ5E0EXBDF3HHM1DD090F1,A2DBMTN294Y1A8,Approved,Sun Dec 04 20:54:31 PST 2016,Sun Dec 04 20:55:33 PST 2016,Sun Dec 11 20:55:33 PST 2016,Tue Dec 06 10:58:43 PST 2016,,,62,100% (6/6),100% (6/6),100% (2/2),Tracking people using surveillance technology can make better security of people 's life .,Tracking people using surveillance technology can better security for people 's lives .,,
35JDMRECC42GIKB6633DWC8CLE5EGR,3D4BPCICWLV2H7ZTCOLFOJ7QDLA8V0,Correction of English learners errors,You are given a sentence written by a person who learns english and you should correct it,"writing, correction, grammatical, errors, learner language, fix, correct, check",$0.10,Wed Nov 30 04:45:23 PST 2016,51,BatchId:2612793;,3600,604800,Thu Dec 08 21:07:45 PST 2016,,,3WT783CTPCA8HPGBKTA5TXCT7MCCBC,A2SAWJZQM8GTF6,Approved,Sat Dec 03 04:47:54 PST 2016,Sat Dec 03 04:48:51 PST 2016,Sat Dec 10 04:48:51 PST 2016,Sat Dec 03 05:22:46 PST 2016,,,57,100% (2/2),100% (2/2),0% (0/0),Tracking people using surveillance technology can make better security of people 's life .,Tracking people with surveillance technology can make their lives more secure.,,
35JDMRECC42GIKB6633DWC8CLE5EGR,3D4BPCICWLV2H7ZTCOLFOJ7QDLA8V0,Correction of English learners errors,You are given a sentence written by a person who learns english and you should correct it,"writing, correction, grammatical, errors, learner language, fix, correct, check",$0.10,Wed Nov 30 04:45:23 PST 2016,51,BatchId:2612793;,3600,604800,Thu Dec 08 21:07:45 PST 2016,,,3WYGZ5XF3X8PH991NSDY75Z1F6FKSF,A1VG8WTPJFZJAI,Approved,Wed Nov 30 06:13:43 PST 2016,Wed Nov 30 06:14:21 PST 2016,Wed Dec 07 06:14:21 PST 2016,Wed Nov 30 21:00:19 PST 2016,,,38,100% (2/2),100% (2/2),0% (0/0),Tracking people using surveillance technology can make better security of people 's life .,Tracking people using surveillance technology can make their lives more secure. .,,
35JDMRECC42GIKB6633DWC8CLE5EGR,3D4BPCICWLV2H7ZTCOLFOJ7QDLA8V0,Correction of English learners errors,You are given a sentence written by a person who learns english and you should correct it,"writing, correction, grammatical, errors, learner language, fix, correct, check",$0.10,Wed Nov 30 04:45:23 PST 2016,51,BatchId:2612793;,3600,604800,Thu Dec 08 21:07:45 PST 2016,,,3X31TUMD7YF07VSPV9AFQ4P7FKLL16,A255Z4U24Y2SP8,Approved,Sat Dec 03 17:24:51 PST 2016,Sat Dec 03 17:25:50 PST 2016,Sat Dec 10 17:25:50 PST 2016,Sun Dec 04 09:33:30 PST 2016,,,59,100% (2/2),100% (2/2),100% (2/2),Tracking people using surveillance technology can make better security of people 's life .,Tracking people using surveillance technology can make people's lives more secure.,,
35JDMRECC42GIKB6633DWC8CLE5EGR,3D4BPCICWLV2H7ZTCOLFOJ7QDLA8V0,Correction of English learners errors,You are given a sentence written by a person who learns english and you should correct it,"writing, correction, grammatical, errors, learner language, fix, correct, check",$0.10,Wed Nov 30 04:45:23 PST 2016,51,BatchId:2612793;,3600,604800,Thu Dec 08 21:07:45 PST 2016,,,3X66WABAJXBGV6S37MRI15ZWG9W3G0,ARPBS72HUCKD4,Approved,Wed Nov 30 05:18:20 PST 2016,Wed Nov 30 05:19:11 PST 2016,Wed Dec 07 05:19:11 PST 2016,Wed Nov 30 06:15:12 PST 2016,,,51,100% (12/12),100% (12/12),0% (0/0),Tracking people using surveillance technology can make better security of people 's life .,Tracking people using surveillance technology can lead to better security in people's lives.,,
35JDMRECC42GIKB6633DWC8CLE5EGR,3D4BPCICWLV2H7ZTCOLFOJ7QDLA8V0,Correction of English learners errors,You are given a sentence written by a person who learns english and you should correct it,"writing, correction, grammatical, errors, learner language, fix, correct, check",$0.10,Wed Nov 30 04:45:23 PST 2016,51,BatchId:2612793;,3600,604800,Thu Dec 08 21:07:45 PST 2016,,,3XM0HYN6NLSPIH1ZZPY1E5HL9EVPEI,A3G1X3IP2VM4IK,Approved,Tue Dec 06 15:45:29 PST 2016,Tue Dec 06 15:45:55 PST 2016,Tue Dec 13 15:45:55 PST 2016,Tue Dec 06 22:45:03 PST 2016,,,26,100% (2/2),100% (2/2),100% (2/2),Tracking people using surveillance technology can make better security of people 's life .,Tracking people using surveillance technology can make the security of peoples lives better.,,
35JDMRECC42GIKB6633DWC8CLE5EGR,3D4BPCICWLV2H7ZTCOLFOJ7QDLA8V0,Correction of English learners errors,You are given a sentence written by a person who learns english and you should correct it,"writing, correction, grammatical, errors, learner language, fix, correct, check",$0.10,Wed Nov 30 04:45:23 PST 2016,51,BatchId:2612793;,3600,604800,Thu Dec 08 21:07:45 PST 2016,,,3XXU1SWE8NOJ4NG32ZHP3LQMF3KA0N,A3INVU9ECZMEK4,Approved,Wed Nov 30 09:22:55 PST 2016,Wed Nov 30 09:23:23 PST 2016,Wed Dec 07 09:23:23 PST 2016,Wed Nov 30 21:00:19 PST 2016,,,28,100% (1/1),100% (1/1),0% (0/0),Tracking people using surveillance technology can make better security of people 's life .,Tracking people using surveillance technology can provide better security for their lives.,,
35JDMRECC42GIKB6633DWC8CLE5EGR,3D4BPCICWLV2H7ZTCOLFOJ7QDLA8V0,Correction of English learners errors,You are given a sentence written by a person who learns english and you should correct it,"writing, correction, grammatical, errors, learner language, fix, correct, check",$0.10,Wed Nov 30 04:45:23 PST 2016,51,BatchId:2612793;,3600,604800,Thu Dec 08 21:07:45 PST 2016,,,3Y4W8Q93L0DXVVKVP6WGEFOIV7LDVM,A1G368TFFP2UZR,Rejected,Thu Dec 01 17:02:08 PST 2016,Thu Dec 01 17:02:37 PST 2016,Thu Dec 08 17:02:37 PST 2016,,Thu Dec 01 21:07:44 PST 2016,"submitted 2 answers both empty, just pressed the submit button without doing the task and correcting the sentence.",29,0% (0/2),0% (0/2),0% (0/0),Tracking people using surveillance technology can make better security of people 's life .,Tracking people using surveillance technology can make better security of people's lives.,,
35JDMRECC42GIKB6633DWC8CLE5EGR,3D4BPCICWLV2H7ZTCOLFOJ7QDLA8V0,Correction of English learners errors,You are given a sentence written by a person who learns english and you should correct it,"writing, correction, grammatical, errors, learner language, fix, correct, check",$0.10,Wed Nov 30 04:45:23 PST 2016,51,BatchId:2612793;,3600,604800,Thu Dec 08 21:07:45 PST 2016,,,3YHH42UU5C800677ZQ6FCZ6XAAML0A,A2QPJN3LPGTPDU,Approved,Thu Dec 08 08:54:40 PST 2016,Thu Dec 08 08:55:39 PST 2016,Thu Dec 15 08:55:39 PST 2016,Sat Dec 10 00:39:12 PST 2016,,,59,100% (12/12),100% (12/12),100% (2/2),Tracking people using surveillance technology can make better security of people 's life .,Life can feel more secure when one can track people using surveillance technology.,,
35JDMRECC42GIKB6633DWC8CLE5EGR,3D4BPCICWLV2H7ZTCOLFOJ7QDLA8V0,Correction of English learners errors,You are given a sentence written by a person who learns english and you should correct it,"writing, correction, grammatical, errors, learner language, fix, correct, check",$0.10,Wed Nov 30 04:45:23 PST 2016,51,BatchId:2612793;,3600,604800,Thu Dec 08 21:07:45 PST 2016,,,3YHH42UU5C800677ZQ6FCZ6XACV0L2,A38Y2YKQRHU9YE,Approved,Thu Dec 08 20:23:21 PST 2016,Thu Dec 08 20:24:05 PST 2016,Thu Dec 15 20:24:05 PST 2016,Sat Dec 10 00:39:12 PST 2016,,,44,100% (2/2),100% (2/2),100% (2/2),Tracking people using surveillance technology can make better security of people 's life .,Tracking people using surveillance technology can make people's lives more secure.,,
35JDMRECC42GIKB6633DWC8CLE5EGR,3D4BPCICWLV2H7ZTCOLFOJ7QDLA8V0,Correction of English learners errors,You are given a sentence written by a person who learns english and you should correct it,"writing, correction, grammatical, errors, learner language, fix, correct, check",$0.10,Wed Nov 30 04:45:23 PST 2016,51,BatchId:2612793;,3600,604800,Thu Dec 08 21:07:45 PST 2016,,,3ZGVPD4G6UALL4L2CTLY4PJ0L14ZT9,A16YVNUJMK1RNE,Approved,Wed Nov 30 22:46:07 PST 2016,Wed Nov 30 22:47:02 PST 2016,Wed Dec 07 22:47:02 PST 2016,Thu Dec 01 10:26:16 PST 2016,,,55,100% (10/10),100% (10/10),0% (0/0),Tracking people using surveillance technology can make better security of people 's life .,Tracking people using surveillance technology can improve the security of peoples' lives.,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,"However , there are both sides of stories .","However , there are two  sides to a story.",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,"However , there are both sides of stories .","However, there are both sides to the story.",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,"However , there are both sides of stories .","However, there are two sides to every story",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,"However , there are both sides of stories .","However, there are both sides to the story.",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,"However , there are both sides of stories .","However, there are two sides to every story.",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,"However , there are both sides of stories .","However, there are two sides to every story.ֲ ",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,"However , there are both sides of stories .","However, there are two sides to every story.ֲ ",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,"However , there are both sides of stories .","However, there are two sides to every story.ֲ ",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,"However , there are both sides of stories .","However, there are two sides to most stories.",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,"However , there are both sides of stories .","However, there are two sides to the story.ֲ ",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,"However , there are both sides of stories .","However, there are two sides to this story.",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,"However , there are both sides of stories .","However, there are two sides to this story. ",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,"However , there are both sides of stories .","There are, however, two sides to every story. ",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracking people using surveillance technology can make better security of people 's life ., Tracking people via surveillance technology can enhance security of citizens.,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracking people using surveillance technology can make better security of people 's life .,The use of surveillance technology in tracking people can make life more secure.ֲ ,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracking people using surveillance technology can make better security of people 's life .,Tracking people using surveillance technology can help improve security for others,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracking people using surveillance technology can make better security of people 's life .,Tracking people using surveillance technology can help people to lead more secure lives.,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracking people using surveillance technology can make better security of people 's life .,Tracking people using surveillance technology can improve security in people's lives.ֲ ,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracking people using surveillance technology can make better security of people 's life .,Tracking people using surveillance technology can make people's lives more secure.,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracking people using surveillance technology can make better security of people 's life .,Tracking people using surveillance technology can make their lives more secure. ,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracking people using surveillance technology can make better security of people 's life .,Tracking people using surveillance technology improves security in people's lives. ,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracking people using surveillance technology can make better security of people 's life .,Tracking people via surveillance technology can enhance security for citizens.,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracking people using surveillance technology can make better security of people 's life .,Tracking people's life using surveillance technology can improve their security.,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracking people using surveillance technology can make better security of people 's life .,Tracking people's life using surveillance technology can improve their security.,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracking people using surveillance technology can make better security of people 's life .,Tracking people using surveillance technology can make people's lives safer,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracking people using surveillance technology can make better security of people 's life .,Tracking people using surveillance technology can make people's lives more secure,,
