HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.Correction,Input.Original,Answer.Q1Answer,Approve,Reject
3HYV4299H0P1P55ON5RP4ZRF07IE8U,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:44 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:44 PDT 2017,,,3Z7VU45IPZAKCK9TAA1OYJ06D3BZ1Q,A1X4DU8RFPRVLE,Submitted,Mon May 29 10:55:59 PDT 2017,Mon May 29 10:56:11 PDT 2017,Thu Jun 08 10:56:11 PDT 2017,,,,12,0% (0/0),0% (0/0),0% (0/0),Health care has been by far the most expensive to carry out,Health caring by far has been expensive to carry out,Yes,,
39I4RL8QGJACQE9O139I8Q8NQ1EH46,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:13 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:13 PDT 2017,,,304SM51WA4XOO657HF0582GCC0XSBS,A28GPUNV6SBO3W,Submitted,Mon May 29 10:35:23 PDT 2017,Mon May 29 10:35:52 PDT 2017,Thu Jun 08 10:35:52 PDT 2017,,,,29,0% (0/0),0% (0/0),0% (0/0),Firstly someone having any kind of disease should be his or her own privacy,Firstly someone having what kinds of disease belongs to his or her privacy,Yes,,
39I4RL8QGJACQE9O139I8Q8NQ1EH46,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:13 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:13 PDT 2017,,,3180JW2OT55T0N58TB0EDFPX6L0J54,A1AQK667NBERJ1,Submitted,Mon May 29 10:41:56 PDT 2017,Mon May 29 10:42:00 PDT 2017,Thu Jun 08 10:42:00 PDT 2017,,,,4,0% (0/0),0% (0/0),0% (0/0),Firstly someone having any kind of disease should be his or her own privacy,Firstly someone having what kinds of disease belongs to his or her privacy,Yes,,
39I4RL8QGJACQE9O139I8Q8NQ1EH46,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:13 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:13 PDT 2017,,,39GXDJN2OU7LE0O48YL0SNAI3Y7V82,A2SY2N44N1RWVA,Submitted,Mon May 29 10:39:56 PDT 2017,Mon May 29 10:40:09 PDT 2017,Thu Jun 08 10:40:09 PDT 2017,,,,13,0% (0/0),0% (0/0),0% (0/0),Firstly someone having any kind of disease should be his or her own privacy,Firstly someone having what kinds of disease belongs to his or her privacy,Yes,,
3WRAAIUSBJSOETPKF81VOFIH61TAX3,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:28 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:28 PDT 2017,,,3DR23U6WE67NA9U6G67LJFIJHGRTEL,A340UGIDGIF4W6,Submitted,Mon May 29 10:48:08 PDT 2017,Mon May 29 10:48:31 PDT 2017,Thu Jun 08 10:48:31 PDT 2017,,,,23,0% (0/0),0% (0/0),0% (0/0),Without an advanced health care system aged people have higher rates of death,Without advanced health care system aged people have higher rate of death,Yes,,
3WRAAIUSBJSOETPKF81VOFIH61TAX3,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:28 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:28 PDT 2017,,,3TUI152ZZCGBYS82NEIB7QO280O1QW,A53VYIFCCASOA,Submitted,Mon May 29 10:46:26 PDT 2017,Mon May 29 10:46:37 PDT 2017,Thu Jun 08 10:46:37 PDT 2017,,,,11,0% (0/0),0% (0/0),0% (0/0),Without an advanced health care system aged people have higher rates of death,Without advanced health care system aged people have higher rate of death,Yes,,
3WRAAIUSBJSOETPKF81VOFIH61TAX3,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:28 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:28 PDT 2017,,,3U84XHCDID614J6CXSKQWH79PNJZ41,A29VL3MZE7YPBZ,Submitted,Mon May 29 10:48:49 PDT 2017,Mon May 29 10:54:03 PDT 2017,Thu Jun 08 10:54:03 PDT 2017,,,,314,0% (0/0),0% (0/0),0% (0/0),Without an advanced health care system aged people have higher rates of death,Without advanced health care system aged people have higher rate of death,Yes,,
3KWGG5KP6JV1DWNELFVDJTS7Z0UCMN,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:20 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:20 PDT 2017,,,36ZN444YTSRJDMRKG8BDAKAOA1EOI0,A1X4DU8RFPRVLE,Submitted,Mon May 29 10:33:22 PDT 2017,Mon May 29 10:33:33 PDT 2017,Thu Jun 08 10:33:33 PDT 2017,,,,11,0% (0/0),0% (0/0),0% (0/0),More relatives know her problem and more information is provided on the channel,More people relatives know her problem more information channel is provided,Yes,,
3KWGG5KP6JV1DWNELFVDJTS7Z0UCMN,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:20 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:20 PDT 2017,,,37QW5D2ZRHF5M870E3GVH0QB4UDS8U,A2KG59JUICJLP0,Submitted,Mon May 29 10:39:57 PDT 2017,Mon May 29 10:45:50 PDT 2017,Thu Jun 08 10:45:50 PDT 2017,,,,353,100% (3/3),0% (0/0),0% (0/0),More relatives know her problem and more information is provided on the channel,More people relatives know her problem more information channel is provided,No,,
3KWGG5KP6JV1DWNELFVDJTS7Z0UCMN,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:20 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:20 PDT 2017,,,384PI804XTUN4J2XJZ3GOLKTLW0S06,A53VYIFCCASOA,Submitted,Mon May 29 10:35:04 PDT 2017,Mon May 29 11:00:55 PDT 2017,Thu Jun 08 11:00:55 PDT 2017,,,,1551,0% (0/0),0% (0/0),0% (0/0),More relatives know her problem and more information is provided on the channel,More people relatives know her problem more information channel is provided,Yes,,
3MGHRFQY2LIHDLHCS2Q4INDDZLBY06,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:44 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:44 PDT 2017,,,352YTHGROW6FDY6IR6EJWA34TX64HK,A28GPUNV6SBO3W,Submitted,Mon May 29 10:59:54 PDT 2017,Mon May 29 11:00:00 PDT 2017,Thu Jun 08 11:00:00 PDT 2017,,,,6,0% (0/0),0% (0/0),0% (0/0),Tracking people using surveillance technology can make their lives safer,Tracking people using surveillance technology can make better security of people s life,Yes,,
3MGHRFQY2LIHDLHCS2Q4INDDZLBY06,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:44 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:44 PDT 2017,,,37M28K1J0R6Q6THPO7RVLQ5JYZ5AJ5,A3I9XLIHPPWPN1,Submitted,Mon May 29 10:57:38 PDT 2017,Mon May 29 10:57:42 PDT 2017,Thu Jun 08 10:57:42 PDT 2017,,,,4,0% (0/0),0% (0/0),0% (0/0),Tracking people using surveillance technology can make their lives safer,Tracking people using surveillance technology can make better security of people s life,Yes,,
3MGHRFQY2LIHDLHCS2Q4INDDZLBY06,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:44 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:44 PDT 2017,,,3ZGVPD4G6UALL4L2CTLY4PJ15M1ZTY,A3HIO96PK1JA03,Submitted,Mon May 29 10:51:35 PDT 2017,Mon May 29 10:52:18 PDT 2017,Thu Jun 08 10:52:18 PDT 2017,,,,43,0% (0/0),0% (0/0),0% (0/0),Tracking people using surveillance technology can make their lives safer,Tracking people using surveillance technology can make better security of people s life,Yes,,
32PT7WK7DM8AW2LIFTL9701JK9PD38,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:29 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:29 PDT 2017,,,3483FV8BEFCPDV7ER94R64HG05P62K,A1G187YBG0DVMQ,Submitted,Mon May 29 10:41:23 PDT 2017,Mon May 29 10:41:42 PDT 2017,Thu Jun 08 10:41:42 PDT 2017,,,,19,0% (0/0),0% (0/0),0% (0/0),Government should also increase pension expenditures,Government should also make a bigger amount of pension expenditure,Yes,,
32PT7WK7DM8AW2LIFTL9701JK9PD38,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:29 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:29 PDT 2017,,,37UEWGM5HU1BATN20T7BCGY74MQ1RX,A3E3OELJKHW58C,Submitted,Mon May 29 10:46:28 PDT 2017,Mon May 29 10:46:36 PDT 2017,Thu Jun 08 10:46:36 PDT 2017,,,,8,100% (50/50),0% (0/0),0% (0/0),Government should also increase pension expenditures,Government should also make a bigger amount of pension expenditure,Yes,,
32PT7WK7DM8AW2LIFTL9701JK9PD38,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:29 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:29 PDT 2017,,,3LYA37P8IRGQ0NSZC6R3HGP2V6MBKW,A53VYIFCCASOA,Submitted,Mon May 29 10:41:53 PDT 2017,Mon May 29 10:42:05 PDT 2017,Thu Jun 08 10:42:05 PDT 2017,,,,12,0% (0/0),0% (0/0),0% (0/0),Government should also increase pension expenditures,Government should also make a bigger amount of pension expenditure,Yes,,
3J94SKDEKIIDAH8MTC92MXZ3Y5G5DQ,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:21 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:21 PDT 2017,,,3EO896NRAXOVLPGYU7ICGVVBMOMTJ5,A24522KZZ3BBWM,Submitted,Mon May 29 10:45:44 PDT 2017,Mon May 29 10:45:48 PDT 2017,Thu Jun 08 10:45:48 PDT 2017,,,,4,0% (0/0),0% (0/0),0% (0/0),This is the interpretation of challenge for rising life expectancies This is the interpretation of challenge for rising life expectancy,This is the interpretation of challenge for rising life expectancies,No,,
3J94SKDEKIIDAH8MTC92MXZ3Y5G5DQ,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:21 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:21 PDT 2017,,,3KB8R4ZV1F0LY1WGMF6OJOX9OP4GBX,A32OK9EMO9VJ2R,Submitted,Mon May 29 10:37:48 PDT 2017,Mon May 29 11:35:41 PDT 2017,Thu Jun 08 11:35:41 PDT 2017,,,,3473,0% (0/0),0% (0/0),0% (0/0),This is the interpretation of challenge for rising life expectancies This is the interpretation of challenge for rising life expectancy,This is the interpretation of challenge for rising life expectancies,No,,
3J94SKDEKIIDAH8MTC92MXZ3Y5G5DQ,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:21 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:21 PDT 2017,,,3U8YCDAGXQ9BR3NKRVEBTL5S38G0QQ,A2EDT9KPOL5VWG,Submitted,Mon May 29 10:36:49 PDT 2017,Mon May 29 10:37:09 PDT 2017,Thu Jun 08 10:37:09 PDT 2017,,,,20,0% (0/0),0% (0/0),0% (0/0),This is the interpretation of challenge for rising life expectancies This is the interpretation of challenge for rising life expectancy,This is the interpretation of challenge for rising life expectancies,No,,
3087LXLJ6M9BDU0HNCYGT26XTALF0Q,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:13 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:13 PDT 2017,,,31LVTDXBL83O00R6T3PUWV7L2SRLRJ,A166A2M31CW2C7,Submitted,Mon May 29 10:25:38 PDT 2017,Mon May 29 10:35:30 PDT 2017,Thu Jun 08 10:35:30 PDT 2017,,,,592,0% (0/0),0% (0/0),0% (0/0),Even students from different countries can exchange their experiences,Students can exchange their experiences in study even they are in different countries,Yes,,
3087LXLJ6M9BDU0HNCYGT26XTALF0Q,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:13 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:13 PDT 2017,,,3IX2EGZR7CCI5A36QIDHGGUTY3OJRH,A53VYIFCCASOA,Submitted,Mon May 29 10:39:31 PDT 2017,Mon May 29 10:39:44 PDT 2017,Thu Jun 08 10:39:44 PDT 2017,,,,13,0% (0/0),0% (0/0),0% (0/0),Even students from different countries can exchange their experiences,Students can exchange their experiences in study even they are in different countries,Yes,,
3087LXLJ6M9BDU0HNCYGT26XTALF0Q,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:13 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:13 PDT 2017,,,3MYYFCXHJ401D2B770W1BAR3EXPG4T,A2B6WQG0A9CKXQ,Submitted,Mon May 29 10:45:58 PDT 2017,Mon May 29 10:46:37 PDT 2017,Thu Jun 08 10:46:37 PDT 2017,,,,39,0% (0/0),0% (0/0),0% (0/0),Even students from different countries can exchange their experiences,Students can exchange their experiences in study even they are in different countries,Yes,,
3Z56AA6EK4TCXFEDBOIAXT0X3EJM65,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:44 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:44 PDT 2017,,,37QW5D2ZRHF5M870E3GVH0QB4UJ8SG,A3HIO96PK1JA03,Submitted,Mon May 29 10:59:12 PDT 2017,Mon May 29 10:59:31 PDT 2017,Thu Jun 08 10:59:31 PDT 2017,,,,19,0% (0/0),0% (0/0),0% (0/0),In most countries healthcare is provided by government,In most countries healthcare are provided freely from government,Yes,,
3Z56AA6EK4TCXFEDBOIAXT0X3EJM65,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:44 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:44 PDT 2017,,,3QXNC7EIPJO5Z46YAT3P7QF3T8G90H,A3DFL72CC0P7UE,Submitted,Mon May 29 10:53:00 PDT 2017,Mon May 29 10:53:19 PDT 2017,Thu Jun 08 10:53:19 PDT 2017,,,,19,0% (0/0),0% (0/0),0% (0/0),In most countries healthcare is provided by government,In most countries healthcare are provided freely from government,No,,
3Z56AA6EK4TCXFEDBOIAXT0X3EJM65,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:44 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:44 PDT 2017,,,3WOKGM4L72986RA4CIM74GASO740OO,A1O4TRWZO664V3,Submitted,Mon May 29 10:58:21 PDT 2017,Mon May 29 10:58:37 PDT 2017,Thu Jun 08 10:58:37 PDT 2017,,,,16,0% (0/0),0% (0/0),0% (0/0),In most countries healthcare is provided by government,In most countries healthcare are provided freely from government,Yes,,
34KYK9TV2R1L1M8DRCV4KILV94CSB8,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:29 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:29 PDT 2017,,,33M4IA01QHUJ0U8V7MSI7P28918RXI,A2SY2N44N1RWVA,Submitted,Mon May 29 10:57:17 PDT 2017,Mon May 29 10:57:50 PDT 2017,Thu Jun 08 10:57:50 PDT 2017,,,,33,0% (0/0),0% (0/0),0% (0/0),Therefore every country should try to maintain both young and old generation balance,Therefore every country should try to maintain both young and old generation balanced,Yes,,
34KYK9TV2R1L1M8DRCV4KILV94CSB8,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:29 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:29 PDT 2017,,,3R0T90IZ1T5486OM0F2JU83R6A5CG1,A1X4DU8RFPRVLE,Submitted,Mon May 29 10:43:02 PDT 2017,Mon May 29 10:43:15 PDT 2017,Thu Jun 08 10:43:15 PDT 2017,,,,13,0% (0/0),0% (0/0),0% (0/0),Therefore every country should try to maintain both young and old generation balance,Therefore every country should try to maintain both young and old generation balanced,Yes,,
34KYK9TV2R1L1M8DRCV4KILV94CSB8,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:29 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:29 PDT 2017,,,3ZQIG0FLQF9W41KM611663D4L5DWVL,A1T5YMBH35PDBX,Submitted,Mon May 29 10:51:21 PDT 2017,Mon May 29 10:51:29 PDT 2017,Thu Jun 08 10:51:29 PDT 2017,,,,8,0% (0/0),0% (0/0),0% (0/0),Therefore every country should try to maintain both young and old generation balance,Therefore every country should try to maintain both young and old generation balanced,Yes,,
3M7OI89LVYHZOT2MYZOWUXVL90FC6D,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:13 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:13 PDT 2017,,,37XITHEISX2VXWX0GQWVTCHY8JGCRX,A29VL3MZE7YPBZ,Submitted,Mon May 29 10:43:17 PDT 2017,Mon May 29 10:49:45 PDT 2017,Thu Jun 08 10:49:45 PDT 2017,,,,388,0% (0/0),0% (0/0),0% (0/0),In front of an ATM we need a monitor to avoid intentional crime,In front of ATM we need monitor to avoid intentional crime,Yes,,
3M7OI89LVYHZOT2MYZOWUXVL90FC6D,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:13 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:13 PDT 2017,,,3KXIR214I59BY8308LBC96X24EK24W,A2VPAI1545GXWC,Submitted,Mon May 29 10:44:04 PDT 2017,Mon May 29 10:44:08 PDT 2017,Thu Jun 08 10:44:08 PDT 2017,,,,4,0% (0/0),0% (0/0),0% (0/0),In front of an ATM we need a monitor to avoid intentional crime,In front of ATM we need monitor to avoid intentional crime,Yes,,
3M7OI89LVYHZOT2MYZOWUXVL90FC6D,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:13 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:13 PDT 2017,,,3X31TUMD7YF07VSPV9AFQ4P8YUZL1P,A36TE52PSYAAD6,Submitted,Mon May 29 10:41:01 PDT 2017,Mon May 29 10:41:17 PDT 2017,Thu Jun 08 10:41:17 PDT 2017,,,,16,0% (0/0),0% (0/0),0% (0/0),In front of an ATM we need a monitor to avoid intentional crime,In front of ATM we need monitor to avoid intentional crime,Yes,,
3GS542CVJVG17RV5HW4001GD7K1599,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:20 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:20 PDT 2017,,,35USIKEBNS9L2HW7DS2BYSKEB0GN6S,A37JENVKZQ56U6,Submitted,Mon May 29 10:43:29 PDT 2017,Mon May 29 10:43:40 PDT 2017,Thu Jun 08 10:43:40 PDT 2017,,,,11,0% (0/0),0% (0/0),0% (0/0),Rising life expectancies result in greater workforces available,Rising life expectancies result in fewer workforces available,No,,
3GS542CVJVG17RV5HW4001GD7K1599,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:20 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:20 PDT 2017,,,3C44YUNSI2IKQBNZ3UNH8NZ1S11PDF,AP4FDDWBJW47O,Submitted,Mon May 29 10:27:43 PDT 2017,Mon May 29 10:27:57 PDT 2017,Thu Jun 08 10:27:57 PDT 2017,,,,14,0% (0/0),0% (0/0),0% (0/0),Rising life expectancies result in greater workforces available,Rising life expectancies result in fewer workforces available,No,,
3GS542CVJVG17RV5HW4001GD7K1599,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:20 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:20 PDT 2017,,,3OVHNO1VE7UE4FP5Q3LJZL1F20BZDD,A340UGIDGIF4W6,Submitted,Mon May 29 10:43:44 PDT 2017,Mon May 29 10:44:02 PDT 2017,Thu Jun 08 10:44:02 PDT 2017,,,,18,0% (0/0),0% (0/0),0% (0/0),Rising life expectancies result in greater workforces available,Rising life expectancies result in fewer workforces available,No,,
3ATYLI1PRTVCLDEW8NRCY1U7KKIJON,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:44 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:44 PDT 2017,,,3A1PQ49WVIAYLZ9Z4OVHYCW1HDVH1J,A28GPUNV6SBO3W,Submitted,Mon May 29 10:56:37 PDT 2017,Mon May 29 10:56:55 PDT 2017,Thu Jun 08 10:56:55 PDT 2017,,,,18,0% (0/0),0% (0/0),0% (0/0),This is the interpretation of a challenge for raising life expectancies,This is the interpretation of challenge for rising life expectancies,Yes,,
3ATYLI1PRTVCLDEW8NRCY1U7KKIJON,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:44 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:44 PDT 2017,,,3N8OEVH1FSJT982NE3OIUH6AMAJOO1,A2WVQU5SGS2FBU,Submitted,Mon May 29 10:56:33 PDT 2017,Mon May 29 10:57:03 PDT 2017,Thu Jun 08 10:57:03 PDT 2017,,,,30,0% (0/0),0% (0/0),0% (0/0),This is the interpretation of a challenge for raising life expectancies,This is the interpretation of challenge for rising life expectancies,Yes,,
3ATYLI1PRTVCLDEW8NRCY1U7KKIJON,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:44 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:44 PDT 2017,,,3VBEN272MLSKFNDIX1SJ9D79SDUGS2,A2FNI9973CF233,Submitted,Mon May 29 10:53:31 PDT 2017,Mon May 29 11:48:01 PDT 2017,Thu Jun 08 11:48:01 PDT 2017,,,,3270,0% (0/0),0% (0/0),0% (0/0),This is the interpretation of a challenge for raising life expectancies,This is the interpretation of challenge for rising life expectancies,No,,
3VZYA8PITORJBX7SH0L77QFK4G705S,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:21 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:21 PDT 2017,,,3C6FJU71TRM0GRQMGC9PVEW1I62UYR,A1KUAL8PN2X8PK,Submitted,Mon May 29 10:44:33 PDT 2017,Mon May 29 10:44:51 PDT 2017,Thu Jun 08 10:44:51 PDT 2017,,,,18,100% (5/5),0% (0/0),0% (0/0),Rising in life expectancy results in fewer workforce positions available,Rising life expectancies result in fewer workforces available,Yes,,
3VZYA8PITORJBX7SH0L77QFK4G705S,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:21 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:21 PDT 2017,,,3R5F3LQFV3D58CGUGCZZAFDE6EGZO8,A3DFL72CC0P7UE,Submitted,Mon May 29 10:35:17 PDT 2017,Mon May 29 10:35:48 PDT 2017,Thu Jun 08 10:35:48 PDT 2017,,,,31,0% (0/0),0% (0/0),0% (0/0),Rising in life expectancy results in fewer workforce positions available,Rising life expectancies result in fewer workforces available,No,,
